age,age_o,race,race_o,match
27,29,3,4,0
27,28,3,2,1
27,29,3,2,0
27,29,3,3,0
27,30,3,6,1
27,20,3,4,0
27,30,3,2,0
27,32,3,6,0
25,23,2,2,0
25,30,2,2,0
25,28,2,2,0
25,31,2,4,1
25,29,2,1,1
25,32,2,3,0
25,24,2,4,0
25,29,2,4,0
25,28,2,2,0
25,29,2,2,0
25,29,2,3,0
25,30,2,6,0
25,20,2,4,0
25,30,2,2,0
25,32,2,6,0
27,23,3,2,0
27,30,3,2,0
27,28,3,2,0
27,31,3,4,0
27,29,3,1,0
27,32,3,3,0
27,24,3,4,0
27,29,3,4,0
27,28,3,2,0
27,29,3,2,0
27,29,3,3,0
27,30,3,6,0
27,20,3,4,0
27,30,3,2,0
27,32,3,6,0
26,23,2,2,0
26,30,2,2,0
26,28,2,2,0
26,31,2,4,0
26,29,2,1,0
26,32,2,3,0
26,24,2,4,0
26,29,2,4,0
26,28,2,2,1
26,29,2,2,0
26,29,2,3,1
26,30,2,6,0
26,20,2,4,0
26,30,2,2,0
26,32,2,6,0
27,23,2,2,0
27,30,2,2,0
27,28,2,2,0
27,31,2,4,0
27,29,2,1,0
27,32,2,3,0
27,24,2,4,0
27,29,2,4,0
27,28,2,2,0
27,29,2,2,0
27,29,2,3,0
27,30,2,6,0
27,20,2,4,0
27,30,2,2,0
27,32,2,6,0
26,23,2,2,0
26,30,2,2,0
26,28,2,2,0
26,31,2,4,0
26,29,2,1,0
26,32,2,3,0
26,24,2,4,0
26,29,2,4,1
26,28,2,2,1
26,29,2,2,0
26,29,2,3,0
26,30,2,6,1
26,20,2,4,0
26,30,2,2,0
26,32,2,6,0
23,24,2,2,0
23,24,2,2,1
23,25,2,6,0
23,25,2,4,0
23,29,2,4,0
23,30,2,4,0
23,25,2,3,0
23,34,2,4,0
23,30,2,1,0
23,27,2,3,0
23,25,2,2,0
23,27,2,3,0
23,26,2,2,0
23,27,2,2,0
23,26,2,2,0
30,24,2,2,0
30,24,2,2,1
30,25,2,6,1
30,25,2,4,0
30,29,2,4,1
30,30,2,4,0
30,25,2,3,1
30,34,2,4,0
30,30,2,1,0
30,27,2,3,0
30,25,2,2,0
30,27,2,3,0
30,26,2,2,0
30,27,2,2,0
30,26,2,2,0
28,24,2,2,0
28,24,2,2,0
28,25,2,6,0
28,25,2,4,0
28,29,2,4,0
28,30,2,4,0
28,25,2,3,0
28,34,2,4,0
28,30,2,1,0
28,27,2,3,0
28,25,2,2,0
28,27,2,3,0
28,26,2,2,0
28,27,2,2,0
28,26,2,2,0
31,24,4,2,0
31,24,4,2,0
31,25,4,6,0
31,25,4,4,0
31,29,4,4,0
31,30,4,4,0
31,25,4,3,0
31,34,4,4,1
31,30,4,1,0
31,27,4,3,0
31,25,4,2,1
31,27,4,3,0
31,26,4,2,0
31,27,4,2,0
31,26,4,2,0
29,24,1,2,0
29,24,1,2,0
29,25,1,6,0
29,25,1,4,1
29,29,1,4,0
29,30,1,4,0
29,25,1,3,0
29,34,1,4,0
29,30,1,1,0
29,27,1,3,0
29,25,1,2,1
29,27,1,3,0
29,26,1,2,0
29,27,1,2,0
29,26,1,2,0
32,24,3,2,0
32,24,3,2,0
32,25,3,6,0
32,25,3,4,0
32,29,3,4,0
32,30,3,4,0
32,25,3,3,0
32,34,3,4,0
32,30,3,1,1
32,27,3,3,0
32,25,3,2,0
32,27,3,3,0
32,26,3,2,0
32,27,3,2,0
32,26,3,2,0
24,24,4,2,0
24,24,4,2,0
24,25,4,6,0
24,25,4,4,0
24,29,4,4,0
24,30,4,4,0
24,25,4,3,0
24,34,4,4,0
24,30,4,1,0
24,27,4,3,0
24,25,4,2,0
24,27,4,3,0
24,26,4,2,0
24,27,4,2,0
24,26,4,2,0
29,24,4,2,0
29,24,4,2,0
29,25,4,6,0
29,25,4,4,0
29,29,4,4,1
29,30,4,4,0
29,25,4,3,0
29,34,4,4,0
29,30,4,1,0
29,27,4,3,0
29,25,4,2,0
29,27,4,3,0
29,26,4,2,0
29,27,4,2,0
29,26,4,2,1
28,24,2,2,0
28,24,2,2,1
28,25,2,6,0
28,25,2,4,1
28,29,2,4,1
28,30,2,4,1
28,25,2,3,0
28,34,2,4,0
28,30,2,1,1
28,27,2,3,1
28,25,2,2,0
28,27,2,3,0
28,26,2,2,1
28,27,2,2,0
28,26,2,2,1
29,24,2,2,0
29,24,2,2,1
29,25,2,6,0
29,25,2,4,0
29,29,2,4,0
29,30,2,4,0
29,25,2,3,0
29,34,2,4,0
29,30,2,1,0
29,27,2,3,0
29,25,2,2,0
29,27,2,3,0
29,26,2,2,0
29,27,2,2,0
29,26,2,2,0
29,24,3,2,0
29,24,3,2,1
29,25,3,6,0
29,25,3,4,1
29,29,3,4,1
29,30,3,4,0
29,25,3,3,0
29,34,3,4,0
29,30,3,1,0
29,27,3,3,0
29,25,3,2,0
29,27,3,3,0
29,26,3,2,1
29,27,3,2,0
29,26,3,2,0
30,24,6,2,0
30,24,6,2,1
30,25,6,6,1
30,25,6,4,1
30,29,6,4,0
30,30,6,4,0
30,25,6,3,1
30,34,6,4,0
30,30,6,1,1
30,27,6,3,1
30,25,6,2,0
30,27,6,3,0
30,26,6,2,0
30,27,6,2,0
30,26,6,2,1
20,24,4,2,0
20,24,4,2,0
20,25,4,6,0
20,25,4,4,1
20,29,4,4,0
20,30,4,4,0
20,25,4,3,0
20,34,4,4,0
20,30,4,1,0
20,27,4,3,0
20,25,4,2,0
20,27,4,3,0
20,26,4,2,0
20,27,4,2,0
20,26,4,2,0
30,24,2,2,0
30,24,2,2,0
30,25,2,6,1
30,25,2,4,0
30,29,2,4,0
30,30,2,4,0
30,25,2,3,0
30,34,2,4,0
30,30,2,1,1
30,27,2,3,0
30,25,2,2,0
30,27,2,3,0
30,26,2,2,0
30,27,2,2,0
30,26,2,2,0
32,24,6,2,0
32,24,6,2,1
32,25,6,6,0
32,25,6,4,0
32,29,6,4,1
32,30,6,4,0
32,25,6,3,0
32,34,6,4,0
32,30,6,1,0
32,27,6,3,0
32,25,6,2,0
32,27,6,3,0
32,26,6,2,0
32,27,6,2,0
32,26,6,2,0
23,26,4,4,0
23,25,4,2,0
23,23,4,2,0
23,27,4,4,1
23,24,4,4,0
23,24,4,4,0
23,36,4,4,0
24,26,2,4,0
24,25,2,2,0
24,23,2,2,0
24,27,2,4,0
24,24,2,4,0
24,24,2,4,0
24,36,2,4,0
25,26,2,4,0
25,25,2,2,0
25,23,2,2,0
25,27,2,4,0
25,24,2,4,0
25,24,2,4,0
25,36,2,4,0
26,26,2,4,0
26,25,2,2,0
26,23,2,2,1
26,27,2,4,0
26,24,2,4,0
26,24,2,4,0
26,36,2,4,1
25,26,1,4,0
25,25,1,2,0
25,23,1,2,0
25,27,1,4,0
25,24,1,4,0
25,24,1,4,1
25,36,1,4,0
26,26,2,4,0
26,25,2,2,0
26,23,2,2,1
26,27,2,4,0
26,24,2,4,0
26,24,2,4,0
26,36,2,4,0
26,23,4,4,0
26,24,4,2,0
26,25,4,2,0
26,26,4,2,0
26,25,4,1,0
26,26,4,2,0
25,23,2,4,0
25,24,2,2,0
25,25,2,2,0
25,26,2,2,0
25,25,2,1,0
25,26,2,2,0
23,23,2,4,0
23,24,2,2,0
23,25,2,2,0
23,26,2,2,1
23,25,2,1,0
23,26,2,2,1
27,23,4,4,1
27,24,4,2,0
27,25,4,2,0
27,26,4,2,0
27,25,4,1,0
27,26,4,2,0
24,23,4,4,0
24,24,4,2,0
24,25,4,2,0
24,26,4,2,0
24,25,4,1,0
24,26,4,2,0
24,23,4,4,0
24,24,4,2,0
24,25,4,2,0
24,26,4,2,0
24,25,4,1,1
24,26,4,2,0
36,23,4,4,0
36,24,4,2,0
36,25,4,2,0
36,26,4,2,1
36,25,4,1,0
36,26,4,2,0
28,25,4,4,0
28,26,4,4,0
28,26,4,2,0
28,24,4,6,0
28,23,4,2,1
28,29,4,2,0
28,22,4,4,1
28,32,4,2,1
28,22,4,2,0
28,24,4,2,0
28,23,4,4,0
28,23,4,4,0
28,24,4,4,0
28,23,4,4,0
28,24,4,2,0
28,30,4,2,1
28,30,4,2,0
28,30,4,2,1
28,28,4,2,0
28,30,4,2,0
28,27,4,1,0
28,25,4,2,1
26,25,3,4,0
26,26,3,4,0
26,26,3,2,1
26,24,3,6,0
26,23,3,2,0
26,29,3,2,1
26,22,3,4,0
26,32,3,2,1
26,22,3,2,0
26,24,3,2,1
26,23,3,4,0
26,23,3,4,0
26,24,3,4,0
26,23,3,4,0
26,24,3,2,0
26,30,3,2,1
26,30,3,2,0
26,30,3,2,0
26,28,3,2,1
26,30,3,2,0
26,27,3,1,0
26,25,3,2,1
23,25,4,4,0
23,26,4,4,0
23,26,4,2,0
23,24,4,6,1
23,23,4,2,1
23,29,4,2,0
23,22,4,4,0
23,32,4,2,0
23,22,4,2,0
23,24,4,2,0
23,23,4,4,0
23,23,4,4,1
23,24,4,4,0
23,23,4,4,0
23,24,4,2,0
23,30,4,2,0
23,30,4,2,0
23,30,4,2,1
23,28,4,2,0
23,30,4,2,0
23,27,4,1,0
23,25,4,2,0
,25,2,4,0
,26,2,4,0
,26,2,2,0
,24,2,6,0
,23,2,2,0
,29,2,2,0
,22,2,4,0
,32,2,2,0
,22,2,2,0
,24,2,2,0
,23,2,4,0
,23,2,4,0
,24,2,4,0
,23,2,4,0
,24,2,2,0
,30,2,2,0
,30,2,2,1
,30,2,2,0
,28,2,2,0
,30,2,2,0
,27,2,1,0
,25,2,2,0
23,25,2,4,0
23,26,2,4,0
23,26,2,2,1
23,24,2,6,0
23,23,2,2,1
23,29,2,2,0
23,22,2,4,1
23,32,2,2,0
23,22,2,2,0
23,24,2,2,0
23,23,2,4,0
23,23,2,4,0
23,24,2,4,0
23,23,2,4,0
23,24,2,2,0
23,30,2,2,1
23,30,2,2,0
23,30,2,2,0
23,28,2,2,0
23,30,2,2,1
23,27,2,1,0
23,25,2,2,1
23,25,2,4,0
23,26,2,4,0
23,26,2,2,0
23,24,2,6,0
23,23,2,2,0
23,29,2,2,0
23,22,2,4,0
23,32,2,2,0
23,22,2,2,0
23,24,2,2,0
23,23,2,4,0
23,23,2,4,0
23,24,2,4,0
23,23,2,4,0
23,24,2,2,0
23,30,2,2,0
23,30,2,2,0
23,30,2,2,0
23,28,2,2,0
23,30,2,2,0
23,27,2,1,0
23,25,2,2,0
23,25,2,4,0
23,26,2,4,0
23,26,2,2,0
23,24,2,6,0
23,23,2,2,1
23,29,2,2,0
23,22,2,4,0
23,32,2,2,0
23,22,2,2,0
23,24,2,2,0
23,23,2,4,0
23,23,2,4,0
23,24,2,4,0
23,23,2,4,0
23,24,2,2,0
23,30,2,2,0
23,30,2,2,0
23,30,2,2,0
23,28,2,2,0
23,30,2,2,0
23,27,2,1,0
23,25,2,2,1
27,25,4,4,0
27,26,4,4,0
27,26,4,2,0
27,24,4,6,0
27,23,4,2,1
27,29,4,2,1
27,22,4,4,0
27,32,4,2,0
27,22,4,2,0
27,24,4,2,0
27,23,4,4,1
27,23,4,4,0
27,24,4,4,0
27,23,4,4,0
27,24,4,2,0
27,30,4,2,0
27,30,4,2,0
27,30,4,2,0
27,28,4,2,1
27,30,4,2,0
27,27,4,1,1
27,25,4,2,1
30,25,3,4,0
30,26,3,4,0
30,26,3,2,0
30,24,3,6,0
30,23,3,2,0
30,29,3,2,0
30,22,3,4,0
30,32,3,2,0
30,22,3,2,0
30,24,3,2,0
30,23,3,4,0
30,23,3,4,0
30,24,3,4,0
30,23,3,4,0
30,24,3,2,0
30,30,3,2,0
30,30,3,2,0
30,30,3,2,0
30,28,3,2,0
30,30,3,2,0
30,27,3,1,0
30,25,3,2,0
23,25,2,4,0
23,26,2,4,0
23,26,2,2,0
23,24,2,6,0
23,23,2,2,1
23,29,2,2,0
23,22,2,4,0
23,32,2,2,0
23,22,2,2,0
23,24,2,2,0
23,23,2,4,0
23,23,2,4,0
23,24,2,4,0
23,23,2,4,0
23,24,2,2,0
23,30,2,2,1
23,30,2,2,1
23,30,2,2,1
23,28,2,2,1
23,30,2,2,1
23,27,2,1,0
23,25,2,2,0
26,25,2,4,0
26,26,2,4,0
26,26,2,2,0
26,24,2,6,0
26,23,2,2,0
26,29,2,2,0
26,22,2,4,0
26,32,2,2,0
26,22,2,2,0
26,24,2,2,0
26,23,2,4,0
26,23,2,4,0
26,24,2,4,0
26,23,2,4,0
26,24,2,2,0
26,30,2,2,0
26,30,2,2,0
26,30,2,2,0
26,28,2,2,0
26,30,2,2,0
26,27,2,1,0
26,25,2,2,0
28,25,6,4,0
28,26,6,4,0
28,26,6,2,0
28,24,6,6,0
28,23,6,2,0
28,29,6,2,0
28,22,6,4,0
28,32,6,2,0
28,22,6,2,0
28,24,6,2,0
28,23,6,4,0
28,23,6,4,0
28,24,6,4,0
28,23,6,4,0
28,24,6,2,0
28,30,6,2,0
28,30,6,2,0
28,30,6,2,0
28,28,6,2,0
28,30,6,2,0
28,27,6,1,0
28,25,6,2,0
26,25,2,4,0
26,26,2,4,0
26,26,2,2,0
26,24,2,6,1
26,23,2,2,1
26,29,2,2,0
26,22,2,4,0
26,32,2,2,1
26,22,2,2,0
26,24,2,2,0
26,23,2,4,0
26,23,2,4,0
26,24,2,4,0
26,23,2,4,0
26,24,2,2,1
26,30,2,2,0
26,30,2,2,0
26,30,2,2,1
26,28,2,2,0
26,30,2,2,1
26,27,2,1,1
26,25,2,2,0
22,25,2,4,0
22,26,2,4,0
22,26,2,2,0
22,24,2,6,0
22,23,2,2,0
22,29,2,2,0
22,22,2,4,0
22,32,2,2,0
22,22,2,2,1
22,24,2,2,0
22,23,2,4,0
22,23,2,4,0
22,24,2,4,0
22,23,2,4,1
22,24,2,2,1
22,30,2,2,1
22,30,2,2,0
22,30,2,2,0
22,28,2,2,1
22,30,2,2,0
22,27,2,1,0
22,25,2,2,0
27,25,4,4,0
27,26,4,4,1
27,26,4,2,0
27,24,4,6,0
27,23,4,2,0
27,29,4,2,0
27,22,4,4,0
27,32,4,2,0
27,22,4,2,0
27,24,4,2,0
27,23,4,4,0
27,23,4,4,0
27,24,4,4,0
27,23,4,4,1
27,24,4,2,0
27,30,4,2,0
27,30,4,2,0
27,30,4,2,0
27,28,4,2,0
27,30,4,2,0
27,27,4,1,0
27,25,4,2,0
25,25,4,4,1
25,26,4,4,1
25,26,4,2,0
25,24,4,6,1
25,23,4,2,1
25,29,4,2,1
25,22,4,4,0
25,32,4,2,1
25,22,4,2,1
25,24,4,2,0
25,23,4,4,0
25,23,4,4,1
25,24,4,4,0
25,23,4,4,0
25,24,4,2,0
25,30,4,2,1
25,30,4,2,1
25,30,4,2,1
25,28,4,2,1
25,30,4,2,1
25,27,4,1,0
25,25,4,2,1
24,25,2,4,0
24,26,2,4,0
24,26,2,2,0
24,24,2,6,0
24,23,2,2,0
24,29,2,2,0
24,22,2,4,0
24,32,2,2,0
24,22,2,2,0
24,24,2,2,0
24,23,2,4,0
24,23,2,4,0
24,24,2,4,0
24,23,2,4,0
24,24,2,2,0
24,30,2,2,0
24,30,2,2,0
24,30,2,2,0
24,28,2,2,0
24,30,2,2,0
24,27,2,1,0
24,25,2,2,0
26,25,3,4,0
26,26,3,4,0
26,26,3,2,0
26,24,3,6,1
26,23,3,2,0
26,29,3,2,0
26,22,3,4,0
26,32,3,2,0
26,22,3,2,0
26,24,3,2,0
26,23,3,4,0
26,23,3,4,1
26,24,3,4,0
26,23,3,4,0
26,24,3,2,0
26,30,3,2,0
26,30,3,2,0
26,30,3,2,0
26,28,3,2,0
26,30,3,2,0
26,27,3,1,0
26,25,3,2,0
24,25,6,4,0
24,26,6,4,0
24,26,6,2,0
24,24,6,6,0
24,23,6,2,0
24,29,6,2,0
24,22,6,4,0
24,32,6,2,0
24,22,6,2,0
24,24,6,2,0
24,23,6,4,0
24,23,6,4,0
24,24,6,4,0
24,23,6,4,0
24,24,6,2,0
24,30,6,2,0
24,30,6,2,0
24,30,6,2,0
24,28,6,2,0
24,30,6,2,0
24,27,6,1,0
24,25,6,2,0
29,25,3,4,0
29,26,3,4,0
29,26,3,2,0
29,24,3,6,0
29,23,3,2,0
29,29,3,2,0
29,22,3,4,0
29,32,3,2,0
29,22,3,2,0
29,24,3,2,0
29,23,3,4,0
29,23,3,4,0
29,24,3,4,0
29,23,3,4,0
29,24,3,2,0
29,30,3,2,0
29,30,3,2,0
29,30,3,2,0
29,28,3,2,0
29,30,3,2,0
29,27,3,1,0
29,25,3,2,0
22,25,4,4,0
22,26,4,4,1
22,26,4,2,0
22,24,4,6,1
22,23,4,2,0
22,29,4,2,0
22,22,4,4,0
22,32,4,2,0
22,22,4,2,0
22,24,4,2,0
22,23,4,4,0
22,23,4,4,0
22,24,4,4,0
22,23,4,4,0
22,24,4,2,0
22,30,4,2,0
22,30,4,2,0
22,30,4,2,0
22,28,4,2,0
22,30,4,2,0
22,27,4,1,0
22,25,4,2,0
22,25,4,4,0
22,26,4,4,0
22,26,4,2,0
22,24,4,6,1
22,23,4,2,0
22,29,4,2,0
22,22,4,4,0
22,32,4,2,0
22,22,4,2,0
22,24,4,2,0
22,23,4,4,0
22,23,4,4,0
22,24,4,4,0
22,23,4,4,1
22,24,4,2,0
22,30,4,2,0
22,30,4,2,0
22,30,4,2,0
22,28,4,2,0
22,30,4,2,0
22,27,4,1,0
22,25,4,2,0
25,28,4,4,0
25,26,4,3,0
25,23,4,4,0
25,,4,2,0
25,23,4,2,0
25,23,4,2,0
25,23,4,2,0
25,27,4,4,0
25,30,4,3,0
25,23,4,2,0
25,26,4,2,0
25,28,4,6,0
25,26,4,2,0
25,22,4,2,0
25,27,4,4,0
25,25,4,4,1
25,24,4,2,0
25,26,4,3,0
25,24,4,6,0
25,29,4,3,0
25,22,4,4,0
25,22,4,4,0
26,28,4,4,0
26,26,4,3,0
26,23,4,4,0
26,,4,2,0
26,23,4,2,0
26,23,4,2,0
26,23,4,2,0
26,27,4,4,0
26,30,4,3,0
26,23,4,2,0
26,26,4,2,0
26,28,4,6,0
26,26,4,2,0
26,22,4,2,0
26,27,4,4,1
26,25,4,4,1
26,24,4,2,0
26,26,4,3,0
26,24,4,6,0
26,29,4,3,0
26,22,4,4,1
26,22,4,4,0
26,28,2,4,0
26,26,2,3,1
26,23,2,4,0
26,,2,2,0
26,23,2,2,1
26,23,2,2,0
26,23,2,2,0
26,27,2,4,0
26,30,2,3,0
26,23,2,2,0
26,26,2,2,0
26,28,2,6,0
26,26,2,2,0
26,22,2,2,0
26,27,2,4,0
26,25,2,4,0
26,24,2,2,0
26,26,2,3,0
26,24,2,6,0
26,29,2,3,0
26,22,2,4,0
26,22,2,4,0
24,28,6,4,0
24,26,6,3,0
24,23,6,4,1
24,,6,2,0
24,23,6,2,0
24,23,6,2,0
24,23,6,2,0
24,27,6,4,0
24,30,6,3,0
24,23,6,2,0
24,26,6,2,0
24,28,6,6,0
24,26,6,2,1
24,22,6,2,0
24,27,6,4,0
24,25,6,4,1
24,24,6,2,0
24,26,6,3,1
24,24,6,6,0
24,29,6,3,0
24,22,6,4,1
24,22,6,4,1
23,28,2,4,1
23,26,2,3,0
23,23,2,4,1
23,,2,2,0
23,23,2,2,1
23,23,2,2,0
23,23,2,2,1
23,27,2,4,1
23,30,2,3,0
23,23,2,2,1
23,26,2,2,0
23,28,2,6,0
23,26,2,2,1
23,22,2,2,0
23,27,2,4,0
23,25,2,4,1
23,24,2,2,0
23,26,2,3,0
23,24,2,6,0
23,29,2,3,0
23,22,2,4,0
23,22,2,4,0
29,28,2,4,0
29,26,2,3,1
29,23,2,4,0
29,,2,2,0
29,23,2,2,0
29,23,2,2,0
29,23,2,2,0
29,27,2,4,1
29,30,2,3,0
29,23,2,2,0
29,26,2,2,0
29,28,2,6,0
29,26,2,2,0
29,22,2,2,0
29,27,2,4,0
29,25,2,4,1
29,24,2,2,0
29,26,2,3,0
29,24,2,6,0
29,29,2,3,0
29,22,2,4,0
29,22,2,4,0
22,28,4,4,1
22,26,4,3,0
22,23,4,4,0
22,,4,2,0
22,23,4,2,1
22,23,4,2,0
22,23,4,2,0
22,27,4,4,0
22,30,4,3,0
22,23,4,2,0
22,26,4,2,0
22,28,4,6,0
22,26,4,2,0
22,22,4,2,0
22,27,4,4,0
22,25,4,4,0
22,24,4,2,0
22,26,4,3,0
22,24,4,6,0
22,29,4,3,0
22,22,4,4,0
22,22,4,4,0
32,28,2,4,1
32,26,2,3,1
32,23,2,4,0
32,,2,2,0
32,23,2,2,0
32,23,2,2,0
32,23,2,2,0
32,27,2,4,0
32,30,2,3,0
32,23,2,2,0
32,26,2,2,0
32,28,2,6,0
32,26,2,2,1
32,22,2,2,0
32,27,2,4,0
32,25,2,4,1
32,24,2,2,0
32,26,2,3,0
32,24,2,6,0
32,29,2,3,0
32,22,2,4,0
32,22,2,4,0
22,28,2,4,0
22,26,2,3,0
22,23,2,4,0
22,,2,2,0
22,23,2,2,0
22,23,2,2,0
22,23,2,2,0
22,27,2,4,0
22,30,2,3,0
22,23,2,2,0
22,26,2,2,0
22,28,2,6,0
22,26,2,2,0
22,22,2,2,1
22,27,2,4,0
22,25,2,4,1
22,24,2,2,0
22,26,2,3,0
22,24,2,6,0
22,29,2,3,0
22,22,2,4,0
22,22,2,4,0
24,28,2,4,0
24,26,2,3,1
24,23,2,4,0
24,,2,2,0
24,23,2,2,0
24,23,2,2,0
24,23,2,2,0
24,27,2,4,0
24,30,2,3,0
24,23,2,2,0
24,26,2,2,0
24,28,2,6,0
24,26,2,2,0
24,22,2,2,0
24,27,2,4,0
24,25,2,4,0
24,24,2,2,0
24,26,2,3,0
24,24,2,6,0
24,29,2,3,0
24,22,2,4,0
24,22,2,4,0
23,28,4,4,0
23,26,4,3,0
23,23,4,4,0
23,,4,2,0
23,23,4,2,0
23,23,4,2,0
23,23,4,2,0
23,27,4,4,1
23,30,4,3,0
23,23,4,2,0
23,26,4,2,0
23,28,4,6,0
23,26,4,2,0
23,22,4,2,0
23,27,4,4,0
23,25,4,4,0
23,24,4,2,0
23,26,4,3,0
23,24,4,6,0
23,29,4,3,0
23,22,4,4,0
23,22,4,4,0
23,28,4,4,0
23,26,4,3,0
23,23,4,4,1
23,,4,2,0
23,23,4,2,0
23,23,4,2,0
23,23,4,2,0
23,27,4,4,0
23,30,4,3,0
23,23,4,2,0
23,26,4,2,0
23,28,4,6,0
23,26,4,2,0
23,22,4,2,0
23,27,4,4,0
23,25,4,4,1
23,24,4,2,0
23,26,4,3,1
23,24,4,6,0
23,29,4,3,0
23,22,4,4,0
23,22,4,4,0
24,28,4,4,0
24,26,4,3,0
24,23,4,4,0
24,,4,2,0
24,23,4,2,0
24,23,4,2,0
24,23,4,2,0
24,27,4,4,0
24,30,4,3,0
24,23,4,2,0
24,26,4,2,0
24,28,4,6,0
24,26,4,2,0
24,22,4,2,0
24,27,4,4,0
24,25,4,4,0
24,24,4,2,0
24,26,4,3,0
24,24,4,6,0
24,29,4,3,0
24,22,4,4,0
24,22,4,4,0
23,28,4,4,0
23,26,4,3,0
23,23,4,4,0
23,,4,2,0
23,23,4,2,0
23,23,4,2,0
23,23,4,2,0
23,27,4,4,0
23,30,4,3,0
23,23,4,2,0
23,26,4,2,0
23,28,4,6,0
23,26,4,2,0
23,22,4,2,1
23,27,4,4,1
23,25,4,4,0
23,24,4,2,0
23,26,4,3,0
23,24,4,6,0
23,29,4,3,0
23,22,4,4,0
23,22,4,4,1
24,28,2,4,0
24,26,2,3,0
24,23,2,4,0
24,,2,2,0
24,23,2,2,0
24,23,2,2,0
24,23,2,2,0
24,27,2,4,0
24,30,2,3,0
24,23,2,2,0
24,26,2,2,0
24,28,2,6,0
24,26,2,2,1
24,22,2,2,1
24,27,2,4,0
24,25,2,4,0
24,24,2,2,0
24,26,2,3,0
24,24,2,6,0
24,29,2,3,0
24,22,2,4,0
24,22,2,4,0
30,28,2,4,1
30,26,2,3,1
30,23,2,4,0
30,,2,2,0
30,23,2,2,1
30,23,2,2,0
30,23,2,2,0
30,27,2,4,0
30,30,2,3,0
30,23,2,2,1
30,26,2,2,0
30,28,2,6,0
30,26,2,2,0
30,22,2,2,1
30,27,2,4,0
30,25,2,4,1
30,24,2,2,0
30,26,2,3,0
30,24,2,6,0
30,29,2,3,0
30,22,2,4,0
30,22,2,4,0
30,28,2,4,0
30,26,2,3,0
30,23,2,4,0
30,,2,2,1
30,23,2,2,0
30,23,2,2,0
30,23,2,2,0
30,27,2,4,0
30,30,2,3,0
30,23,2,2,1
30,26,2,2,0
30,28,2,6,0
30,26,2,2,0
30,22,2,2,0
30,27,2,4,0
30,25,2,4,1
30,24,2,2,0
30,26,2,3,0
30,24,2,6,0
30,29,2,3,0
30,22,2,4,0
30,22,2,4,0
30,28,2,4,1
30,26,2,3,0
30,23,2,4,1
30,,2,2,0
30,23,2,2,0
30,23,2,2,0
30,23,2,2,0
30,27,2,4,0
30,30,2,3,0
30,23,2,2,1
30,26,2,2,0
30,28,2,6,0
30,26,2,2,1
30,22,2,2,0
30,27,2,4,0
30,25,2,4,1
30,24,2,2,0
30,26,2,3,0
30,24,2,6,0
30,29,2,3,0
30,22,2,4,0
30,22,2,4,0
28,28,2,4,0
28,26,2,3,1
28,23,2,4,0
28,,2,2,0
28,23,2,2,0
28,23,2,2,0
28,23,2,2,0
28,27,2,4,1
28,30,2,3,0
28,23,2,2,1
28,26,2,2,0
28,28,2,6,0
28,26,2,2,0
28,22,2,2,1
28,27,2,4,0
28,25,2,4,1
28,24,2,2,0
28,26,2,3,0
28,24,2,6,0
28,29,2,3,0
28,22,2,4,0
28,22,2,4,0
30,28,2,4,0
30,26,2,3,0
30,23,2,4,0
30,,2,2,0
30,23,2,2,1
30,23,2,2,0
30,23,2,2,0
30,27,2,4,0
30,30,2,3,0
30,23,2,2,1
30,26,2,2,0
30,28,2,6,0
30,26,2,2,1
30,22,2,2,0
30,27,2,4,0
30,25,2,4,1
30,24,2,2,0
30,26,2,3,0
30,24,2,6,0
30,29,2,3,0
30,22,2,4,0
30,22,2,4,0
27,28,1,4,0
27,26,1,3,0
27,23,1,4,0
27,,1,2,0
27,23,1,2,0
27,23,1,2,0
27,23,1,2,0
27,27,1,4,1
27,30,1,3,0
27,23,1,2,0
27,26,1,2,0
27,28,1,6,0
27,26,1,2,1
27,22,1,2,0
27,27,1,4,0
27,25,1,4,0
27,24,1,2,0
27,26,1,3,0
27,24,1,6,0
27,29,1,3,0
27,22,1,4,0
27,22,1,4,0
25,28,2,4,1
25,26,2,3,1
25,23,2,4,0
25,,2,2,0
25,23,2,2,1
25,23,2,2,0
25,23,2,2,1
25,27,2,4,1
25,30,2,3,0
25,23,2,2,0
25,26,2,2,0
25,28,2,6,0
25,26,2,2,0
25,22,2,2,0
25,27,2,4,0
25,25,2,4,1
25,24,2,2,0
25,26,2,3,0
25,24,2,6,0
25,29,2,3,0
25,22,2,4,0
25,22,2,4,0
